uid,0-250000,250000-350000,350000-450000,450000-650000,650000+
7477,0.005202304106205702,0.008682724088430405,0.1609865427017212,0.8190487623214722,0.0060796854086220264
13001,0.02911176159977913,0.10792425274848938,0.38937076926231384,0.4662969708442688,0.0072962259873747826
2292,0.0123478714376688,0.08387868851423264,0.588789165019989,0.305418461561203,0.009565834887325764
8648,0.2032076120376587,0.7056386470794678,0.08834563195705414,0.002434174530208111,3.739446110557765e-4
3031,0.02539103478193283,0.17449332773685455,0.44537022709846497,0.29408028721809387,0.06066513806581497
8229,0.007905798964202404,0.011326149106025696,0.045948490500450134,0.839118480682373,0.09570108354091644
13976,0.04723069816827774,0.6141722202301025,0.29144087433815,0.043705690652132034,0.003450538497418165
7844,0.06716347485780716,0.16142110526561737,0.6099682450294495,0.14481830596923828,0.016628874465823174
5296,0.00914033968001604,0.005833927541971207,0.13619418442249298,0.8403491973876953,0.008482294157147408
3376,0.14649851620197296,0.48903995752334595,0.2908056378364563,0.07226210087537766,0.0013938222546130419
5551,0.024235479533672333,0.11385148018598557,0.5883086323738098,0.2695223391056061,0.004082095809280872
9980,0.13638925552368164,0.4442589282989502,0.3428880572319031,0.07395283877849579,0.0025109390262514353
2200,0.015401192009449005,0.11894401907920837,0.49725815653800964,0.32983481884002686,0.03856179490685463
9536,0.008867043070495129,0.02777823805809021,0.09963395446538925,0.25727808475494385,0.6064426898956299
3919,0.08035822212696075,0.7196559906005859,0.19276560842990875,0.006610814947634935,6.093958509154618e-4
7005,0.01464814692735672,0.15003250539302826,0.4756114184856415,0.3531304895877838,0.006577379070222378
13089,0.0024795110803097486,0.0016580808442085981,0.002728025196120143,0.0649624913930893,0.9281719326972961
4579,0.019316136837005615,0.09909413754940033,0.7470618486404419,0.1322605013847351,0.0022673604544252157
5136,0.2036815583705902,0.4137006998062134,0.2753685414791107,0.09366557747125626,0.013583638705313206
5353,0.05877874046564102,0.462431937456131,0.34081459045410156,0.12702973186969757,0.010944990441203117
14920,0.022886550053954124,0.07419279217720032,0.24820134043693542,0.5067550539970398,0.14796428382396698
3918,0.07030302286148071,0.37759387493133545,0.5292928814888,0.020716320723295212,0.002093908842653036
11259,0.023120297119021416,0.09387931227684021,0.34089896082878113,0.4963015019893646,0.045799944549798965
2298,0.005741424858570099,0.135063037276268,0.3113572895526886,0.5322092175483704,0.0156289953738451
14906,0.0042615956626832485,0.014392189681529999,0.08020449429750443,0.24464164674282074,0.6565001010894775
14685,0.03073999658226967,0.05676554515957832,0.19887775182724,0.6490071415901184,0.0646096020936966
9029,0.07112892717123032,0.7453791499137878,0.16923850774765015,0.012687114998698235,0.0015662790974602103
14183,0.12567491829395294,0.6686446070671082,0.18897376954555511,0.014630120247602463,0.002076631411910057
14919,0.01156950555741787,0.023463180288672447,0.27576521039009094,0.5930085182189941,0.09619354456663132
